__time,/joint_states/LF_stering_arm_joint/effort,/joint_states/LF_stering_arm_joint/position,/joint_states/LF_stering_arm_joint/velocity,/joint_states/LF_wheel_joint/effort,/joint_states/LF_wheel_joint/position,/joint_states/LF_wheel_joint/velocity,/joint_states/LR_stering_arm_joint/effort,/joint_states/LR_stering_arm_joint/position,/joint_states/LR_stering_arm_joint/velocity,/joint_states/LR_wheel_joint/effort,/joint_states/LR_wheel_joint/position,/joint_states/LR_wheel_joint/velocity,/joint_states/Left_arm_joint/effort,/joint_states/Left_arm_joint/position,/joint_states/Left_arm_joint/velocity,/joint_states/RF_stering_arm_joint/effort,/joint_states/RF_stering_arm_joint/position,/joint_states/RF_stering_arm_joint/velocity,/joint_states/RF_wheel_joint/effort,/joint_states/RF_wheel_joint/position,/joint_states/RF_wheel_joint/velocity,/joint_states/RR_stering_arm_joint/effort,/joint_states/RR_stering_arm_joint/position,/joint_states/RR_stering_arm_joint/velocity,/joint_states/RR_wheel_joint/effort,/joint_states/RR_wheel_joint/position,/joint_states/RR_wheel_joint/velocity,/joint_states/Right_arm_joint/effort,/joint_states/Right_arm_joint/position,/joint_states/Right_arm_joint/velocity,/joint_states/base_footprint_joint/effort,/joint_states/base_footprint_joint/position,/joint_states/base_footprint_joint/velocity,/joint_states/header/stamp
1743536066.751711,-0.000000475,0.000000000,0.000000000,-0.000000000,-2.446724809,0.524923193,-0.000000026,0.000000000,-0.000000000,-0.000000000,-0.730179863,0.322486016,0.000000000,0.000000000,0.000000000,-0.000000380,0.000000000,-0.000000000,0.000000000,4.755138244,0.666484235,0.000000036,-0.000000000,-0.000000000,-0.000000000,4.934159362,0.257043418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.919000000
1743536066.761730,-0.000000478,0.000000000,0.000000000,0.000000000,-2.441460112,0.527733612,-0.000000024,0.000000000,-0.000000000,-0.000000000,-0.726952361,0.322964856,0.000000000,0.000000000,0.000000000,-0.000000372,0.000000000,-0.000000000,0.000000000,4.761785577,0.663301793,0.000000037,-0.000000000,-0.000000000,-0.000000000,4.936717234,0.254760225,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.930000000
1743536066.771884,-0.000000481,0.000000000,0.000000000,0.000000000,-2.436167363,0.530534463,-0.000000023,0.000000000,-0.000000000,-0.000000000,-0.723720128,0.323433017,0.000000000,0.000000000,0.000000000,-0.000000365,0.000000000,-0.000000000,0.000000000,4.768401123,0.660126154,0.000000038,-0.000000000,-0.000000000,-0.000000000,4.939252307,0.252483251,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.940000000
1743536066.782722,-0.000000483,0.000000000,0.000000000,0.000000000,-2.430846659,0.533325618,-0.000000021,0.000000000,-0.000000000,0.000000000,-0.720483273,0.323890477,0.000000000,0.000000000,0.000000000,-0.000000357,0.000000000,-0.000000000,0.000000000,4.774984951,0.656957424,0.000000039,-0.000000000,-0.000000000,-0.000000000,4.941764645,0.250212455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.950000000
1743536066.792323,-0.000000486,0.000000000,0.000000000,-0.000000000,-2.425498097,0.536106945,-0.000000020,0.000000000,-0.000000000,-0.000000000,-0.717241903,0.324337219,0.000000000,0.000000000,0.000000000,-0.000000350,0.000000000,-0.000000000,0.000000000,4.781537130,0.653795707,0.000000040,-0.000000000,-0.000000000,-0.000000000,4.944254309,0.247947797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.960000000
1743536066.803252,-0.000000488,0.000000000,0.000000000,0.000000000,-2.420121777,0.538878315,-0.000000018,0.000000000,-0.000000000,-0.000000000,-0.713996123,0.324773220,0.000000000,0.000000000,0.000000000,-0.000000343,0.000000000,-0.000000000,0.000000000,4.788057731,0.650641106,0.000000040,-0.000000000,-0.000000000,-0.000000000,4.946721360,0.245689234,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.970000000
1743536066.813439,-0.000000491,0.000000000,0.000000000,-0.000000000,-2.414717799,0.541639594,-0.000000017,0.000000000,-0.000000000,-0.000000000,-0.710746044,0.325198464,0.000000000,0.000000000,0.000000000,-0.000000335,0.000000000,-0.000000000,0.000000000,4.794546826,0.647493719,0.000000041,-0.000000000,-0.000000000,-0.000000000,4.949165859,0.243436725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.980000000
1743536066.823628,-0.000000493,0.000000000,0.000000000,-0.000000000,-2.409286263,0.544390651,-0.000000015,0.000000000,-0.000000000,0.000000000,-0.707491770,0.325612931,0.000000000,0.000000000,0.000000000,-0.000000328,0.000000000,-0.000000000,0.000000000,4.801004486,0.644353644,0.000000042,-0.000000000,-0.000000000,0.000000000,4.951587865,0.241190227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.990000000
1743536066.833808,-0.000000496,0.000000000,0.000000000,0.000000000,-2.403827274,0.547131353,-0.000000014,0.000000000,-0.000000000,-0.000000000,-0.704233412,0.326016603,0.000000000,0.000000000,0.000000000,-0.000000321,0.000000000,-0.000000000,0.000000000,4.807430787,0.641220976,0.000000043,-0.000000000,-0.000000000,-0.000000000,4.953987440,0.238949698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.000000000
1743536066.844005,-0.000000498,0.000000000,0.000000000,0.000000000,-2.398340936,0.549861565,-0.000000012,0.000000000,-0.000000000,0.000000000,-0.700971076,0.326409462,0.000000000,0.000000000,0.000000000,-0.000000314,0.000000000,-0.000000000,0.000000000,4.813825802,0.638095809,0.000000044,-0.000000000,-0.000000000,0.000000000,4.956364642,0.236715096,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.010000000
1743536066.854275,-0.000000501,0.000000000,0.000000000,-0.000000000,-2.392827354,0.552581153,-0.000000011,0.000000000,-0.000000000,-0.000000000,-0.697704872,0.326791491,0.000000000,0.000000000,0.000000000,-0.000000307,0.000000000,-0.000000000,0.000000000,4.820189607,0.634978233,0.000000045,-0.000000000,-0.000000000,0.000000000,4.958719530,0.234486378,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.020000000
1743536066.864446,-0.000000503,0.000000000,0.000000000,-0.000000000,-2.387286635,0.555289981,-0.000000009,0.000000000,-0.000000000,0.000000000,-0.694434906,0.327162674,0.000000000,0.000000000,0.000000000,-0.000000300,0.000000000,-0.000000000,0.000000000,4.826522279,0.631868337,0.000000045,-0.000000000,-0.000000000,-0.000000000,4.961052163,0.232263500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.030000000
1743536066.874605,-0.000000505,0.000000000,0.000000000,0.000000000,-2.381718887,0.557987914,-0.000000008,0.000000000,-0.000000000,-0.000000000,-0.691161289,0.327522994,0.000000000,0.000000000,0.000000000,-0.000000293,0.000000000,-0.000000000,0.000000000,4.832823894,0.628766208,0.000000046,-0.000000000,-0.000000000,-0.000000000,4.963362599,0.230046420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.040000000
1743536066.884879,-0.000000507,0.000000000,0.000000000,-0.000000000,-2.376124221,0.560674814,-0.000000006,0.000000000,-0.000000000,-0.000000000,-0.687884128,0.327872435,0.000000000,0.000000000,0.000000000,-0.000000286,0.000000000,-0.000000000,-0.000000000,4.839094531,0.625671931,0.000000047,-0.000000000,-0.000000000,-0.000000000,4.965650896,0.227835094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.050000000
1743536066.895042,-0.000000509,0.000000000,0.000000000,-0.000000000,-2.370502747,0.563350544,-0.000000004,0.000000000,-0.000000000,-0.000000000,-0.684603533,0.328210982,0.000000000,0.000000000,0.000000000,-0.000000280,0.000000000,-0.000000000,0.000000000,4.845334269,0.622585589,0.000000048,-0.000000000,-0.000000000,0.000000000,4.967917112,0.225629478,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.060000000
1743536066.905559,-0.000000512,0.000000000,0.000000000,-0.000000000,-2.364854578,0.566014967,-0.000000003,0.000000000,-0.000000000,0.000000000,-0.681319612,0.328538620,0.000000000,0.000000000,0.000000000,-0.000000273,0.000000000,-0.000000000,0.000000000,4.851543187,0.619507262,0.000000048,-0.000000000,-0.000000000,-0.000000000,4.970161302,0.223429527,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.070000000
1743536066.915452,-0.000000514,0.000000000,0.000000000,0.000000000,-2.359179827,0.568667943,-0.000000001,0.000000000,-0.000000000,-0.000000000,-0.678032475,0.328855334,0.000000000,0.000000000,0.000000000,-0.000000266,0.000000000,-0.000000000,0.000000000,4.857721367,0.616437029,0.000000049,-0.000000000,-0.000000000,0.000000000,4.972383524,0.221235199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.080000000
1743536066.925985,-0.000000516,0.000000000,0.000000000,-0.000000000,-2.353478611,0.571309333,0.000000000,0.000000000,-0.000000000,-0.000000000,-0.674742230,0.329161112,0.000000000,0.000000000,0.000000000,-0.000000260,0.000000000,-0.000000000,0.000000000,4.863868889,0.613374968,0.000000050,-0.000000000,-0.000000000,-0.000000000,4.974583833,0.219046448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.090000000
1743536066.936129,-0.000000517,0.000000000,0.000000000,-0.000000000,-2.347751044,0.573938998,0.000000002,0.000000000,-0.000000000,-0.000000000,-0.671448989,0.329455938,0.000000000,0.000000000,0.000000000,-0.000000253,0.000000000,-0.000000000,0.000000000,4.869985836,0.610321152,0.000000050,-0.000000000,-0.000000000,-0.000000000,4.976762285,0.216863230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.100000000
1743536066.946442,-0.000000519,0.000000000,0.000000000,-0.000000000,-2.341997247,0.576556797,0.000000004,0.000000000,-0.000000000,-0.000000000,-0.668152859,0.329739801,0.000000000,0.000000000,0.000000000,-0.000000247,0.000000000,-0.000000000,-0.000000000,4.876072290,0.607275656,0.000000051,-0.000000000,-0.000000000,-0.000000000,4.978918936,0.214685499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.110000000
1743536066.956857,-0.000000521,0.000000000,0.000000000,0.000000000,-2.336217337,0.579162589,0.000000005,0.000000000,-0.000000000,-0.000000000,-0.664853951,0.330012687,0.000000000,0.000000000,0.000000000,-0.000000241,0.000000000,-0.000000000,-0.000000000,4.882128336,0.604238550,0.000000052,-0.000000000,-0.000000000,0.000000000,4.981053839,0.212513212,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.120000000
1743536066.967039,-0.000000523,0.000000000,0.000000000,-0.000000000,-2.330411436,0.581756233,0.000000007,0.000000000,-0.000000000,-0.000000000,-0.661552375,0.330274585,0.000000000,0.000000000,0.000000000,-0.000000234,0.000000000,-0.000000000,-0.000000000,4.888154057,0.601209903,0.000000052,-0.000000000,-0.000000000,-0.000000000,4.983167048,0.210346323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.130000000
1743536066.977264,-0.000000524,0.000000000,0.000000000,-0.000000000,-2.324579666,0.584337587,0.000000008,0.000000000,-0.000000000,-0.000000000,-0.658248240,0.330525483,0.000000000,0.000000000,0.000000000,-0.000000228,0.000000000,-0.000000000,0.000000000,4.894149538,0.598189782,0.000000053,-0.000000000,-0.000000000,-0.000000000,4.985258619,0.208184785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.140000000
1743536066.987504,-0.000000526,0.000000000,0.000000000,-0.000000000,-2.318722151,0.586906507,0.000000010,0.000000000,-0.000000000,-0.000000000,-0.654941657,0.330765370,0.000000000,0.000000000,0.000000000,-0.000000222,0.000000000,-0.000000000,0.000000000,4.900114865,0.595178254,0.000000054,-0.000000000,-0.000000000,-0.000000000,4.987328603,0.206028555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.150000000
1743536066.997630,-0.000000527,0.000000000,0.000000000,-0.000000000,-2.312839015,0.589462852,0.000000012,0.000000000,-0.000000000,-0.000000000,-0.651632735,0.330994235,0.000000000,0.000000000,0.000000000,-0.000000216,0.000000000,-0.000000000,0.000000000,4.906050125,0.592175381,0.000000054,-0.000000000,-0.000000000,-0.000000000,4.989377054,0.203877585,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.160000000
1743536067.008455,-0.000000529,0.000000000,0.000000000,-0.000000000,-2.306930386,0.592006478,0.000000013,0.000000000,-0.000000000,-0.000000000,-0.648321586,0.331212068,0.000000000,0.000000000,0.000000000,-0.000000210,0.000000000,-0.000000000,0.000000000,4.911955404,0.589181227,0.000000055,-0.000000000,-0.000000000,-0.000000000,4.991404024,0.201731831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.170000000
1743536067.018047,-0.000000530,0.000000000,0.000000000,-0.000000000,-2.300996392,0.594537241,0.000000015,0.000000000,-0.000000000,-0.000000000,-0.645008318,0.331418860,0.000000000,0.000000000,0.000000000,-0.000000204,0.000000000,-0.000000000,0.000000000,4.917830789,0.586195850,0.000000055,-0.000000000,-0.000000000,0.000000000,4.993409565,0.199591245,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.180000000
1743536067.028780,-0.000000532,0.000000000,0.000000000,-0.000000000,-2.295037161,0.597054996,0.000000017,-0.000000000,-0.000000000,-0.000000000,-0.641693044,0.331614601,0.000000000,0.000000000,0.000000000,-0.000000199,0.000000000,-0.000000000,-0.000000000,4.923676369,0.583219309,0.000000056,-0.000000000,-0.000000000,-0.000000000,4.995393728,0.197455782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.190000000
1743536067.039134,-0.000000533,0.000000000,0.000000000,-0.000000000,-2.289052825,0.599559600,0.000000018,-0.000000000,-0.000000000,0.000000000,-0.638375873,0.331799282,0.000000000,0.000000000,0.000000000,-0.000000193,0.000000000,-0.000000000,0.000000000,4.929492233,0.580251662,0.000000056,-0.000000000,-0.000000000,-0.000000000,4.997356564,0.195325396,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.200000000
1743536067.049896,-0.000000534,0.000000000,0.000000000,-0.000000000,-2.283043515,0.602050907,0.000000020,-0.000000000,-0.000000000,-0.000000000,-0.635056916,0.331972897,0.000000000,0.000000000,0.000000000,-0.000000187,0.000000000,-0.000000000,0.000000000,4.935278469,0.577292962,0.000000057,-0.000000000,-0.000000000,-0.000000000,4.999298125,0.193200039,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.210000000
1743536067.059539,-0.000000535,0.000000000,0.000000000,-0.000000000,-2.277009367,0.604528771,0.000000022,-0.000000000,-0.000000000,-0.000000000,-0.631736284,0.332135436,0.000000000,0.000000000,0.000000000,-0.000000182,0.000000000,-0.000000000,0.000000000,4.941035168,0.574343263,0.000000057,-0.000000000,-0.000000000,-0.000000000,5.001218459,0.191079665,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.220000000
1743536067.069690,-0.000000536,0.000000000,0.000000000,0.000000000,-2.270950514,0.606993048,0.000000023,-0.000000000,-0.000000000,-0.000000000,-0.628414088,0.332286892,0.000000000,0.000000000,0.000000000,-0.000000176,0.000000000,-0.000000000,0.000000000,4.946762420,0.571402616,0.000000058,-0.000000000,-0.000000000,-0.000000000,5.003117617,0.188964227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.230000000
1743536067.081026,-0.000000537,0.000000000,0.000000000,-0.000000000,-2.264867095,0.609443590,0.000000025,-0.000000000,-0.000000000,0.000000000,-0.625090438,0.332427259,0.000000000,0.000000000,0.000000000,-0.000000171,0.000000000,-0.000000000,0.000000000,4.952460315,0.568471073,0.000000058,-0.000000000,-0.000000000,-0.000000000,5.004995647,0.186853677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.240000000
1743536067.091139,-0.000000538,0.000000000,0.000000000,-0.000000000,-2.258759246,0.611880252,0.000000027,-0.000000000,-0.000000000,-0.000000000,-0.621765445,0.332556531,0.000000000,0.000000000,0.000000000,-0.000000165,0.000000000,-0.000000000,-0.000000000,4.958128945,0.565548680,0.000000059,-0.000000000,-0.000000000,-0.000000000,5.006852598,0.184747970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.250000000
1743536067.101513,-0.000000539,0.000000000,0.000000000,-0.000000000,-2.252627107,0.614302888,0.000000028,-0.000000000,-0.000000000,-0.000000000,-0.618439221,0.332674702,0.000000000,0.000000000,0.000000000,-0.000000160,0.000000000,-0.000000000,0.000000000,4.963768401,0.562635484,0.000000059,-0.000000000,-0.000000000,-0.000000000,5.008688519,0.182647057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.260000000
1743536067.111395,-0.000000539,0.000000000,0.000000000,0.000000000,-2.246470820,0.616711350,0.000000030,-0.000000000,-0.000000000,-0.000000000,-0.615111875,0.332781767,0.000000000,0.000000000,0.000000000,-0.000000155,0.000000000,-0.000000000,-0.000000000,4.969378777,0.559731531,0.000000060,-0.000000000,-0.000000000,-0.000000000,5.010503457,0.180550891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.270000000
1743536067.121540,-0.000000540,0.000000000,0.000000000,-0.000000000,-2.240290527,0.619105491,0.000000032,-0.000000000,-0.000000000,-0.000000000,-0.611783521,0.332877720,0.000000000,0.000000000,0.000000000,-0.000000149,0.000000000,-0.000000000,-0.000000000,4.974960164,0.556836864,0.000000060,-0.000000000,-0.000000000,-0.000000000,5.012297459,0.178459424,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.280000000
1743536067.132195,-0.000000540,0.000000000,0.000000000,0.000000000,-2.234086371,0.621485165,0.000000033,-0.000000000,-0.000000000,0.000000000,-0.608454268,0.332962558,0.000000000,0.000000000,0.000000000,-0.000000144,0.000000000,-0.000000000,-0.000000000,4.980512655,0.553951525,0.000000061,-0.000000000,-0.000000000,-0.000000000,5.014070572,0.176372609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.290000000
1743536067.142375,-0.000000541,0.000000000,0.000000000,-0.000000000,-2.227858500,0.623850224,0.000000035,-0.000000000,-0.000000000,-0.000000000,-0.605124228,0.333036276,0.000000000,0.000000000,0.000000000,-0.000000139,0.000000000,-0.000000000,-0.000000000,4.986036345,0.551075554,0.000000061,-0.000000000,-0.000000000,-0.000000000,5.015822842,0.174290397,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.300000000
1743536067.153236,-0.000000541,0.000000000,0.000000000,-0.000000000,-2.221607059,0.626200520,0.000000037,-0.000000000,-0.000000000,-0.000000000,-0.601793512,0.333098872,0.000000000,0.000000000,0.000000000,-0.000000134,0.000000000,-0.000000000,-0.000000000,4.991531327,0.548208991,0.000000061,-0.000000000,-0.000000000,-0.000000000,5.017554315,0.172212741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.310000000
1743536067.163608,-0.000000542,0.000000000,0.000000000,-0.000000000,-2.215332197,0.628535906,0.000000038,-0.000000000,-0.000000000,-0.000000000,-0.598462231,0.333150343,0.000000000,0.000000000,0.000000000,-0.000000129,0.000000000,-0.000000000,-0.000000000,4.996997695,0.545351873,0.000000062,-0.000000000,-0.000000000,-0.000000000,5.019265036,0.170139593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.320000000
1743536067.173147,-0.000000542,0.000000000,0.000000000,-0.000000000,-2.209034063,0.630856234,0.000000040,-0.000000000,-0.000000000,-0.000000000,-0.595130496,0.333190686,0.000000000,0.000000000,0.000000000,-0.000000124,0.000000000,-0.000000000,-0.000000000,5.002435544,0.542504235,0.000000062,-0.000000000,-0.000000000,-0.000000000,5.020955051,0.168070905,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.329000000
1743536067.183743,-0.000000542,0.000000000,0.000000000,-0.000000000,-2.202712810,0.633161356,0.000000042,-0.000000000,-0.000000000,0.000000000,-0.591798419,0.333219900,0.000000000,0.000000000,0.000000000,-0.000000120,0.000000000,-0.000000000,0.000000000,5.007844968,0.539666113,0.000000062,-0.000000000,-0.000000000,-0.000000000,5.022624403,0.166006627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.340000000
1743536067.193940,-0.000000542,0.000000000,0.000000000,-0.000000000,-2.196368590,0.635451125,0.000000043,-0.000000000,-0.000000000,-0.000000000,-0.588466112,0.333237984,0.000000000,0.000000000,0.000000000,-0.000000115,0.000000000,-0.000000000,-0.000000000,5.013226065,0.536837539,0.000000063,-0.000000000,-0.000000000,-0.000000000,5.024273136,0.163946712,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.350000000
1743536067.204426,-0.000000542,0.000000000,0.000000000,-0.000000000,-2.190001557,0.637725393,0.000000045,-0.000000000,-0.000000000,-0.000000000,-0.585133684,0.333244936,0.000000000,0.000000000,0.000000000,-0.000000110,0.000000000,-0.000000000,0.000000000,5.018578928,0.534018545,0.000000063,-0.000000000,-0.000000000,-0.000000000,5.025901294,0.161891111,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.360000000
1743536067.214565,-0.000000542,0.000000000,0.000000000,0.000000000,-2.183611868,0.639984012,0.000000047,-0.000000000,-0.000000000,0.000000000,-0.581801249,0.333240756,0.000000000,0.000000000,0.000000000,-0.000000106,0.000000000,-0.000000000,-0.000000000,5.023903653,0.531209162,0.000000064,-0.000000000,-0.000000000,-0.000000000,5.027508919,0.159839775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.370000000
1743536067.224189,-0.000000541,0.000000000,0.000000000,-0.000000000,-2.177199679,0.642226834,0.000000048,-0.000000000,-0.000000000,0.000000000,-0.578468916,0.333225444,0.000000000,0.000000000,0.000000000,-0.000000101,0.000000000,-0.000000000,-0.000000000,5.029200339,0.528409418,0.000000064,-0.000000000,-0.000000000,0.000000000,5.029096054,0.157792656,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.380000000
1743536067.234761,-0.000000541,0.000000000,0.000000000,-0.000000000,-2.170765150,0.644453712,0.000000050,-0.000000000,-0.000000000,-0.000000000,-0.575136798,0.333199002,0.000000000,0.000000000,0.000000000,-0.000000097,0.000000000,-0.000000000,-0.000000000,5.034469079,0.525619341,0.000000064,-0.000000000,-0.000000000,-0.000000000,5.030662741,0.155749705,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.390000000
1743536067.244939,-0.000000541,0.000000000,0.000000000,-0.000000000,-2.164308440,0.646664497,0.000000052,-0.000000000,-0.000000000,0.000000000,-0.571805006,0.333161429,0.000000000,0.000000000,0.000000000,-0.000000092,0.000000000,-0.000000000,0.000000000,5.039709973,0.522838957,0.000000064,-0.000000000,-0.000000000,-0.000000000,5.032209021,0.153710872,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.400000000
1743536067.255163,-0.000000540,0.000000000,0.000000000,-0.000000000,-2.157829712,0.648859043,0.000000053,-0.000000000,-0.000000000,0.000000000,-0.568473650,0.333112729,0.000000000,0.000000000,0.000000000,-0.000000088,0.000000000,-0.000000000,-0.000000000,5.044923115,0.520068291,0.000000065,-0.000000000,-0.000000000,-0.000000000,5.033734935,0.151676109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.410000000
1743536067.265641,-0.000000540,0.000000000,0.000000000,-0.000000000,-2.151329128,0.651037202,0.000000055,-0.000000000,-0.000000000,0.000000000,-0.565142843,0.333052903,0.000000000,0.000000000,0.000000000,-0.000000084,0.000000000,-0.000000000,0.000000000,5.050108605,0.517307367,0.000000065,-0.000000000,-0.000000000,-0.000000000,5.035240524,0.149645367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.420000000
1743536067.275892,-0.000000539,0.000000000,0.000000000,-0.000000000,-2.144806853,0.653198826,0.000000057,-0.000000000,-0.000000000,-0.000000000,-0.561812695,0.332981954,0.000000000,0.000000000,0.000000000,-0.000000080,0.000000000,-0.000000000,-0.000000000,5.055266539,0.514556207,0.000000065,-0.000000000,-0.000000000,-0.000000000,5.036725827,0.147618596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.430000000
1743536067.286765,-0.000000538,0.000000000,-0.000000000,-0.000000000,-2.138263054,0.655343770,0.000000058,-0.000000000,-0.000000000,0.000000000,-0.558483317,0.332899885,0.000000000,0.000000000,0.000000000,-0.000000075,0.000000000,-0.000000000,-0.000000000,5.060397016,0.511814832,0.000000066,-0.000000000,-0.000000000,-0.000000000,5.038190884,0.145595747,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.440000000
1743536067.297003,-0.000000537,0.000000000,-0.000000000,-0.000000000,-2.131697898,0.657471886,0.000000060,-0.000000000,-0.000000000,0.000000000,-0.555154822,0.332806699,0.000000000,0.000000000,0.000000000,-0.000000071,0.000000000,-0.000000000,-0.000000000,5.065500132,0.509083263,0.000000066,-0.000000000,-0.000000000,-0.000000000,5.039635734,0.143576770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.450000000
1743536067.307544,-0.000000536,0.000000000,-0.000000000,-0.000000000,-2.125111554,0.659583027,0.000000062,-0.000000000,-0.000000000,0.000000000,-0.551827319,0.332702401,0.000000000,0.000000000,0.000000000,-0.000000067,0.000000000,-0.000000000,0.000000000,5.070575987,0.506361517,0.000000066,-0.000000000,-0.000000000,-0.000000000,5.041060415,0.141561617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.460000000
1743536067.317755,-0.000000535,0.000000000,-0.000000000,-0.000000000,-2.118504192,0.661677048,0.000000063,-0.000000000,-0.000000000,0.000000000,-0.548500921,0.332586995,0.000000000,0.000000000,0.000000000,-0.000000063,0.000000000,-0.000000000,-0.000000000,5.075624679,0.503649612,0.000000066,-0.000000000,-0.000000000,-0.000000000,5.042464966,0.139550236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.470000000
1743536067.327957,-0.000000534,0.000000000,-0.000000000,-0.000000000,-2.111875985,0.663753802,0.000000065,-0.000000000,-0.000000000,-0.000000000,-0.545175737,0.332460487,0.000000000,0.000000000,0.000000000,-0.000000059,0.000000000,-0.000000000,-0.000000000,5.080646306,0.500947564,0.000000067,-0.000000000,-0.000000000,-0.000000000,5.043849423,0.137542580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.480000000
1743536067.338408,-0.000000533,0.000000000,-0.000000000,0.000000000,-2.105227106,0.665813145,0.000000067,-0.000000000,-0.000000000,0.000000000,-0.541851880,0.332322882,0.000000000,0.000000000,0.000000000,-0.000000056,0.000000000,-0.000000000,-0.000000000,5.085640966,0.498255389,0.000000067,-0.000000000,-0.000000000,-0.000000000,5.045213824,0.135538598,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.490000000
1743536067.348555,-0.000000531,0.000000000,-0.000000000,0.000000000,-2.098557730,0.667854930,0.000000068,-0.000000000,-0.000000000,0.000000000,-0.538529460,0.332174186,0.000000000,0.000000000,0.000000000,-0.000000052,0.000000000,-0.000000000,-0.000000000,5.090608759,0.495573101,0.000000067,-0.000000000,-0.000000000,-0.000000000,5.046558205,0.133538239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.500000000
