__time,/Sagan/SaganStates/steering_state[0]/angular_position,/Sagan/SaganStates/steering_state[1]/angular_position,/Sagan/SaganStates/steering_state[2]/angular_position,/Sagan/SaganStates/steering_state[3]/angular_position,/Sagan/SaganStates/wheel_state[0]/angular_velocity,/Sagan/SaganStates/wheel_state[1]/angular_velocity,/Sagan/SaganStates/wheel_state[2]/angular_velocity,/Sagan/SaganStates/wheel_state[3]/angular_velocity,/joint_states/LF_stering_arm_joint/effort,/joint_states/LF_stering_arm_joint/position,/joint_states/LF_stering_arm_joint/velocity,/joint_states/LF_wheel_joint/effort,/joint_states/LF_wheel_joint/position,/joint_states/LF_wheel_joint/velocity,/joint_states/LR_stering_arm_joint/effort,/joint_states/LR_stering_arm_joint/position,/joint_states/LR_stering_arm_joint/velocity,/joint_states/LR_wheel_joint/effort,/joint_states/LR_wheel_joint/position,/joint_states/LR_wheel_joint/velocity,/joint_states/Left_arm_joint/effort,/joint_states/Left_arm_joint/position,/joint_states/Left_arm_joint/velocity,/joint_states/RF_stering_arm_joint/effort,/joint_states/RF_stering_arm_joint/position,/joint_states/RF_stering_arm_joint/velocity,/joint_states/RF_wheel_joint/effort,/joint_states/RF_wheel_joint/position,/joint_states/RF_wheel_joint/velocity,/joint_states/RR_stering_arm_joint/effort,/joint_states/RR_stering_arm_joint/position,/joint_states/RR_stering_arm_joint/velocity,/joint_states/RR_wheel_joint/effort,/joint_states/RR_wheel_joint/position,/joint_states/RR_wheel_joint/velocity,/joint_states/Right_arm_joint/effort,/joint_states/Right_arm_joint/position,/joint_states/Right_arm_joint/velocity,/joint_states/base_footprint_joint/effort,/joint_states/base_footprint_joint/position,/joint_states/base_footprint_joint/velocity,/joint_states/header/stamp
1743632681.981386,-3.255167246,-3.255506277,3.255183697,3.256676912,0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632681.981546,,,,,,,,,-0.000000000,-6.361764754,-3.255167353,0.000389129,-0.000000331,0.000000000,-0.000000000,6.361974151,3.255183646,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-6.365241018,-3.255506309,-0.000101994,0.000000087,-0.000000000,0.000000000,6.376600989,3.256676982,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.660000000
1743632681.991620,-3.255167007,-3.255506277,3.255183458,3.256677628,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632681.991780,,,,,,,,,-0.000000000,-6.394316426,-3.255167068,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.394525986,3.255183375,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.397796081,-3.255506307,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.409167762,3.256677603,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.670000000
1743632682.002343,-3.255166769,-3.255506277,3.255183220,3.256678104,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.002476,,,,,,,,,-0.000000000,-6.426868095,-3.255166789,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.427077818,3.255183111,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-6.430351144,-3.255506329,-0.000101994,0.000000087,-0.000000000,0.000000000,6.441734541,3.256678208,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.680000000
1743632682.012347,-3.255166531,-3.255506277,3.255182743,3.256678820,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.012472,,,,,,,,,-0.000000000,-6.459419761,-3.255166518,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.459629647,3.255182854,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.462906207,-3.255506377,-0.000101994,0.000000087,-0.000000000,0.000000000,6.474301327,3.256678795,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.690000000
1743632682.022701,-3.255166292,-3.255506516,3.255182505,3.256679296,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.022861,,,,,,,,,-0.000000000,-6.491971425,-3.255166255,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.492181475,3.255182605,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.495461272,-3.255506450,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.506868118,3.256679366,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.700000000
1743632682.032836,-3.255166054,-3.255506516,3.255182266,3.256680012,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.033056,,,,,,,,,-0.000000000,-6.524523086,-3.255165999,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.524733299,3.255182363,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-6.528016337,-3.255506548,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.539434914,3.256679919,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.710000000
1743632682.043216,-3.255165815,-3.255506754,3.255182028,3.256680489,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.043352,,,,,,,,,0.000000000,-6.557074745,-3.255165752,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.557285122,3.255182130,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-6.560571403,-3.255506671,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.572001716,3.256680453,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.720000000
1743632682.053697,-3.255165577,-3.255506754,3.255181789,3.256680965,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.053835,,,,,,,,,0.000000000,-6.589626401,-3.255165513,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.589836942,3.255181905,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-6.593126470,-3.255506818,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.604568524,3.256680967,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.730000000
1743632682.063990,-3.255165339,-3.255506992,3.255181789,3.256681442,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.064098,,,,,,,,,0.000000000,-6.622178055,-3.255165282,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.622388760,3.255181689,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.625681539,-3.255506990,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.637135336,3.256681462,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.740000000
1743632682.074914,-3.255165100,-3.255507231,3.255181551,3.256681919,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.075034,,,,,,,,,0.000000000,-6.654729707,-3.255165061,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.654940575,3.255181481,0.000216613,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.658236610,-3.255507187,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.669702154,3.256681937,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.750000000
1743632682.085330,-3.255164862,-3.255507469,3.255181313,3.256682396,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.085479,,,,,,,,,0.000000000,-6.687281356,-3.255164849,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.687492389,3.255181283,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.690791683,-3.255507408,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.702268975,3.256682392,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.760000000
1743632682.095308,-3.255164623,-3.255507708,3.255181074,3.256682873,0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.095400,,,,,,,,,-0.000000000,-6.719833003,-3.255164647,0.000389129,-0.000000331,0.000000000,-0.000000000,6.720044201,3.255181093,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.723346759,-3.255507653,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.734835802,3.256682825,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.770000000
1743632682.106225,-3.255164385,-3.255507946,3.255180836,3.256683350,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.106350,,,,,,,,,-0.000000000,-6.752384649,-3.255164453,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.752596011,3.255180913,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.755901837,-3.255507921,-0.000101994,0.000000087,-0.000000000,-0.000000000,6.767402632,3.256683236,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.780000000
1743632682.116611,-3.255164385,-3.255508184,3.255180836,3.256683588,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.116759,,,,,,,,,0.000000000,-6.784936292,-3.255164270,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.785147819,3.255180743,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.788456918,-3.255508213,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.799969467,3.256683625,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.790000000
1743632682.126911,-3.255164146,-3.255508423,3.255180597,3.256684065,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.127019,,,,,,,,,-0.000000000,-6.817487934,-3.255164097,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.817699626,3.255180582,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.821012001,-3.255508529,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.832536305,3.256683992,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.800000000
1743632682.137526,-3.255163908,-3.255508900,3.255180359,3.256684303,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.137648,,,,,,,,,0.000000000,-6.850039574,-3.255163934,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.850251430,3.255180432,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.853567089,-3.255508867,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.865103147,3.256684336,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.810000000
1743632682.148004,-3.255163670,-3.255509138,3.255180359,3.256684542,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.148122,,,,,,,,,0.000000000,-6.882591213,-3.255163782,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.882803234,3.255180291,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.886122179,-3.255509227,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.897669992,3.256684656,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.820000000
1743632682.158140,-3.255163670,-3.255509615,3.255180120,3.256685019,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.158267,,,,,,,,,0.000000000,-6.915142850,-3.255163639,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.915355036,3.255180161,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.918677274,-3.255509610,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.930236840,3.256684953,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.830000000
1743632682.169202,-3.255163431,-3.255510092,3.255180120,3.256685257,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.169414,,,,,,,,,0.000000000,-6.947694485,-3.255163508,0.000389129,-0.000000331,-0.000000000,0.000000000,6.947906837,3.255180042,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.951232372,-3.255510014,-0.000101993,0.000000087,-0.000000000,0.000000000,6.962803691,3.256685226,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.840000000
1743632682.179187,-3.255163431,-3.255510330,3.255179882,3.256685495,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.179332,,,,,,,,,0.000000000,-6.980246120,-3.255163388,0.000389129,-0.000000331,-0.000000000,-0.000000000,6.980458637,3.255179932,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.983787474,-3.255510440,-0.000101993,0.000000087,-0.000000000,-0.000000000,6.995370545,3.256685475,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.850000000
1743632682.189888,-3.255163193,-3.255510807,3.255179882,3.256685734,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.190059,,,,,,,,,0.000000000,-7.012797753,-3.255163278,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.013010436,3.255179834,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.016342581,-3.255510886,-0.000101993,0.000000087,-0.000000000,-0.000000000,7.027937401,3.256685699,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.860000000
1743632682.200252,-3.255163193,-3.255511284,3.255179644,3.256685972,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.200395,,,,,,,,,0.000000000,-7.045349385,-3.255163180,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.045562234,3.255179746,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.048897693,-3.255511352,-0.000101993,0.000000087,-0.000000000,-0.000000000,7.060504259,3.256685899,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.870000000
1743632682.210278,-3.255163193,-3.255511761,3.255179644,3.256685972,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.210402,,,,,,,,,0.000000000,-7.077901016,-3.255163092,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.078114031,3.255179669,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.081452809,-3.255511839,-0.000101993,0.000000087,-0.000000000,-0.000000000,7.093071119,3.256686074,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.880000000
1743632682.220746,-3.255162954,-3.255512238,3.255179644,3.256686211,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.220856,,,,,,,,,0.000000000,-7.110452647,-3.255163016,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.110665827,3.255179603,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.114007930,-3.255512344,-0.000101993,0.000000087,-0.000000000,-0.000000000,7.125637981,3.256686223,-0.000219947,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.890000000
1743632682.230779,-3.255162954,-3.255512953,3.255179644,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.230945,,,,,,,,,-0.000000000,-7.143004277,-3.255162951,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.143217623,3.255179548,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.146563056,-3.255512869,-0.000101992,0.000000087,-0.000000000,0.000000000,7.158204844,3.256686348,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.900000000
1743632682.241459,-3.255162954,-3.255513430,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.241637,,,,,,,,,-0.000000000,-7.175555906,-3.255162898,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.175769418,3.255179504,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.179118188,-3.255513412,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.190771708,3.256686447,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.910000000
1743632682.251778,-3.255162954,-3.255513906,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.251930,,,,,,,,,0.000000000,-7.208107535,-3.255162856,0.000389129,-0.000000331,-0.000000000,0.000000000,7.208321213,3.255179472,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.211673325,-3.255513972,-0.000101992,0.000000087,-0.000000000,0.000000000,7.223338572,3.256686520,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.920000000
1743632682.261808,-3.255162716,-3.255514622,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.261928,,,,,,,,,0.000000000,-7.240659163,-3.255162826,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.240873007,3.255179450,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.244228468,-3.255514549,-0.000101992,0.000000087,-0.000000000,0.000000000,7.255905438,3.256686568,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.930000000
1743632682.272321,-3.255162716,-3.255515099,3.255179405,3.256686687,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.272456,,,,,,,,,0.000000000,-7.273210791,-3.255162807,0.000389129,-0.000000331,-0.000000000,0.000000000,7.273424802,3.255179439,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.276783617,-3.255515143,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.288472304,3.256686590,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.940000000
1743632682.283007,-3.255162716,-3.255515814,3.255179405,3.256686687,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.283169,,,,,,,,,0.000000000,-7.305762419,-3.255162800,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.305976596,3.255179440,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.309338771,-3.255515753,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.321039170,3.256686587,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.950000000
1743632682.293043,-3.255162716,-3.255516291,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.293183,,,,,,,,,0.000000000,-7.338314047,-3.255162805,0.000389129,-0.000000331,-0.000000000,0.000000000,7.338528391,3.255179452,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.341893932,-3.255516378,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.353606035,3.256686558,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.960000000
1743632682.303879,-3.255162716,-3.255517006,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.304032,,,,,,,,,0.000000000,-7.370865675,-3.255162821,0.000389129,-0.000000331,-0.000000000,0.000000000,7.371080185,3.255179475,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.374449100,-3.255517017,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.386172901,3.256686503,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.970000000
1743632682.314581,-3.255162954,-3.255517721,3.255179405,3.256686449,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.314801,,,,,,,,,0.000000000,-7.403417304,-3.255162848,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.403631980,3.255179509,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.407004273,-3.255517670,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.418739765,3.256686423,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.980000000
1743632682.324461,-3.255162954,-3.255518436,3.255179644,3.256686211,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.324594,,,,,,,,,0.000000000,-7.435968932,-3.255162887,0.000389129,-0.000000331,-0.000000000,0.000000000,7.436183776,3.255179554,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.439559454,-3.255518336,-0.000101992,0.000000087,-0.000000000,-0.000000000,7.451306629,3.256686317,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.990000000
1743632682.335290,-3.255162954,-3.255518913,3.255179644,3.256686211,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.335422,,,,,,,,,0.000000000,-7.468520562,-3.255162938,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.468735571,3.255179611,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.472114641,-3.255519015,-0.000101991,0.000000087,-0.000000000,0.000000000,7.483873491,3.256686186,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.000000000
1743632682.345448,-3.255162954,-3.255519629,3.255179644,3.256685972,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.345562,,,,,,,,,0.000000000,-7.501072191,-3.255163000,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.501287368,3.255179678,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.504669835,-3.255519705,-0.000101991,0.000000087,-0.000000000,0.000000000,7.516440353,3.256686030,-0.000219946,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.010000000
1743632682.355962,-3.255162954,-3.255520344,3.255179644,3.256685734,0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.356107,,,,,,,,,0.000000000,-7.533623822,-3.255163073,0.000389129,-0.000000331,0.000000000,-0.000000000,7.533839165,3.255179756,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.537225036,-3.255520406,-0.000101991,0.000000087,-0.000000000,-0.000000000,7.549007212,3.256685849,-0.000219946,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.020000000
1743632682.366454,-3.255163193,-3.255521059,3.255179882,3.256685734,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.366615,,,,,,,,,0.000000000,-7.566175453,-3.255163158,0.000389129,-0.000000331,-0.000000000,-0.000000000,7.566390963,3.255179845,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.569780244,-3.255521118,-0.000101991,0.000000087,-0.000000000,-0.000000000,7.581574069,3.256685642,-0.000219946,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.030000000
1743632682.376345,-3.255163193,-3.255521774,3.255179882,3.256685495,-0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.376479,,,,,,,,,-0.000000000,-7.598727085,-3.255163254,0.000389129,-0.000000331,-0.000000000,0.000000000,7.598942762,3.255179945,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.602335459,-3.255521839,-0.000101991,0.000000087,-0.000000000,-0.000000000,7.614140924,3.256685411,-0.000219946,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.040000000
1743632682.386786,-3.255163431,-3.255522490,3.255180120,3.256685257,0.000000000,-0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632682.386912,,,,,,,,,0.000000000,-7.631278718,-3.255163361,0.000389129,-0.000000331,0.000000000,-0.000000000,7.631494562,3.255180056,0.000216612,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.634890681,-3.255522569,-0.000101991,0.000000087,-0.000000000,-0.000000000,7.646707777,3.256685156,-0.000219946,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.050000000
